campaign_id,round,completed_at,landmark_subset,profile,profile_rank,replicates,val_macro_f1_mean,val_macro_f1_stdev,val_macro_f1_median,val_macro_f1_max,test_macro_f1_mean_reporting_only,best_epoch_median,d_model,num_heads,num_layers,dim_feedforward,dropout,batch_size,learning_rate,weight_decay,label_smoothing,scheduler,warmup_epochs,use_class_weight,balanced_sampler,augment_train,augment_noise_std,standardize,num_workers,cpu_threads,prefetch_factor,pin_memory,use_amp,compile_model,config_json
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_face,dropout_high,1,5,0.6346088493279505,0.0032644801216981946,0.6342339932227573,0.6397003745318351,0.5395502645502646,66.0,768,8,1,2560,0.33,8,7.288125e-05,0.0007,0.0,cosine_warmup,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.33,""label_smoothing"":0.0,""learning_rate"":7.288125e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine_warmup"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_face,dropout_low,5,5,0.6051257356875335,0.00992059263792458,0.604494382022472,0.6188603531300161,0.5111904761904762,71.0,768,8,1,2560,0.16999999999999998,8,7.288125e-05,0.0007,0.0,cosine_warmup,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.16999999999999998,""label_smoothing"":0.0,""learning_rate"":7.288125e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine_warmup"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_face,regularization_ref,2,5,0.6236632780453005,0.004850905246628325,0.6253611556982343,0.6291778134474764,0.5318121693121693,68.0,768,8,1,2560,0.25,8,7.288125e-05,0.0007,0.0,cosine_warmup,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":7.288125e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine_warmup"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_face,wd_high,4,5,0.6208739076154806,0.007845913360284297,0.6169609416800428,0.6321740681291241,0.5195767195767196,70.0,768,8,1,2560,0.25,8,7.288125e-05,0.00175,0.0,cosine_warmup,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":7.288125e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine_warmup"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.00175}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_face,wd_low,3,5,0.6222186552523631,0.006899360218100843,0.6191011235955056,0.6301408953094346,0.5289417989417989,68.0,768,8,1,2560,0.25,8,7.288125e-05,0.00028000000000000003,0.0,cosine_warmup,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":7.288125e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine_warmup"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.00028000000000000003}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_mouth,dropout_high,1,5,0.6501533797039415,0.03182808274610366,0.6368111289459604,0.703852327447833,0.6049206349206349,82.0,640,8,1,2048,0.33,12,0.0001,0.001,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2048,""dropout"":0.33,""label_smoothing"":0.0,""learning_rate"":0.0001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_mouth,dropout_low,5,5,0.6263331549848403,0.021354323896588603,0.6227572677010879,0.6615837346174425,0.5914814814814815,46.0,640,8,1,2048,0.16999999999999998,12,0.0001,0.001,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2048,""dropout"":0.16999999999999998,""label_smoothing"":0.0,""learning_rate"":0.0001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_mouth,regularization_ref,2,5,0.6326145889067237,0.01809031587924786,0.6402532548599963,0.6506688068485822,0.5561309523809523,57.0,640,8,1,2048,0.25,12,0.0001,0.001,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.0001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_mouth,wd_high,3,5,0.6325075798109506,0.020780497964201484,0.6405742821473158,0.6506688068485822,0.5747420634920635,55.0,640,8,1,2048,0.25,12,0.0001,0.0025,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.0001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0025}"
adaptive_large_model_tuning,4,2026-08-17T05:46:31,pose_hands_mouth,wd_low,4,5,0.6318102372034956,0.021507466192664408,0.6402532548599963,0.6506688068485822,0.5561375661375662,57.0,640,8,1,2048,0.25,12,0.0001,0.0004,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.0001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0004}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,hands,portfolio_r1_wide1024,1,5,0.6857018013197789,0.010489748970371492,0.6852327447833066,0.7002675227394329,0.623042328042328,96.0,1024,16,3,4096,0.3,6,0.00011999999999999999,0.003,0.05,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":6,""compile_model"":false,""cpu_threads"":20,""d_model"":1024,""dim_feedforward"":4096,""dropout"":0.3,""label_smoothing"":0.05,""learning_rate"":0.00011999999999999999,""num_heads"":16,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.003}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,hands,portfolio_r1_wide640,4,5,0.647701087925807,0.020937910265115562,0.6444711967183877,0.6744783306581059,0.6075396825396825,43.0,640,8,3,2560,0.3,12,0.00011999999999999999,0.003,0.05,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2560,""dropout"":0.3,""label_smoothing"":0.05,""learning_rate"":0.00011999999999999999,""num_heads"":8,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.003}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,hands,portfolio_r2_depth_down,2,5,0.6803959336543607,0.012748664153947386,0.6803370786516854,0.6969769930444089,0.6630952380952381,75.0,1024,16,2,4096,0.3,8,0.00011999999999999999,0.003,0.05,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":1024,""dim_feedforward"":4096,""dropout"":0.3,""label_smoothing"":0.05,""learning_rate"":0.00011999999999999999,""num_heads"":16,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.003}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,hands,portfolio_r2_ff_down,5,5,0.6439379347244516,0.01510144656433879,0.649250936329588,0.656179775280899,0.6224338624338625,82.0,1024,16,3,3584,0.3,6,0.00011999999999999999,0.003,0.05,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":6,""compile_model"":false,""cpu_threads"":20,""d_model"":1024,""dim_feedforward"":3584,""dropout"":0.3,""label_smoothing"":0.05,""learning_rate"":0.00011999999999999999,""num_heads"":16,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.003}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,hands,portfolio_r4_dropout_high,3,5,0.669677189227751,0.034264606092348805,0.6750668806848582,0.7106474050294275,0.6049250440917108,98.0,1024,16,3,3584,0.38,6,0.00014399999999999998,0.003,0.05,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":6,""compile_model"":false,""cpu_threads"":20,""d_model"":1024,""dim_feedforward"":3584,""dropout"":0.38,""label_smoothing"":0.05,""learning_rate"":0.00014399999999999998,""num_heads"":16,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.003}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose,portfolio_r2_ff_down,3,5,0.24558441558441557,0.009887154834114698,0.2494114499732477,0.2541660586604407,0.17292328042328042,62.0,768,12,3,2560,0.25,8,0.00017111250000000002,0.0007,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":2560,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00017111250000000002,""num_heads"":12,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose,portfolio_r2_ff_up,1,5,0.25179661786403357,0.008167794394375335,0.25193589182353227,0.2634766606676719,0.19511243386243385,60.0,768,12,3,3584,0.25,8,0.00017111250000000002,0.0007,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":3584,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00017111250000000002,""num_heads"":12,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose,portfolio_r3_lr_0.80,4,5,0.24257891920813268,0.014951871993816705,0.2428393080078473,0.26492776886035313,0.17960317460317457,36.0,768,12,3,3584,0.25,8,0.00013689000000000003,0.0007,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":3584,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00013689000000000003,""num_heads"":12,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose,portfolio_r3_lr_1.20,2,5,0.2479688226879238,0.017332430773102144,0.24234155357750864,0.2744345542098351,0.19574481074481073,45.0,768,12,3,3584,0.25,8,0.000205335,0.0007,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":3584,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.000205335,""num_heads"":12,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0007}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose,portfolio_r4_wd_high,5,5,0.24064221670963243,0.015138282200116728,0.2455947922240057,0.25527992606644295,0.18335978835978836,62.0,768,12,3,3584,0.25,8,0.000205335,0.00175,0.0,cosine,5,True,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":8,""compile_model"":false,""cpu_threads"":20,""d_model"":768,""dim_feedforward"":3584,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.000205335,""num_heads"":12,""num_layers"":3,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.00175}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands,portfolio_r2_depth_down,3,5,0.6619332976636347,0.026849663998502145,0.6527198145175673,0.7021401819154629,0.6337962962962963,85.0,512,8,2,2048,0.35,16,8e-05,0.002,0.0,cosine,5,False,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.35,""label_smoothing"":0.0,""learning_rate"":8e-05,""num_heads"":8,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":false,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands,portfolio_r3_lr_0.65,5,5,0.6553647226680934,0.023482504765319708,0.6529427501337614,0.6883895131086142,0.6347222222222222,79.0,512,8,2,2048,0.35,16,5.2000000000000004e-05,0.002,0.0,cosine,5,False,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.35,""label_smoothing"":0.0,""learning_rate"":5.2000000000000004e-05,""num_heads"":8,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":false,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands,portfolio_r3_lr_0.80,4,5,0.6594881398252185,0.025415110806740807,0.6656768325307652,0.6946495452113429,0.6297089947089947,63.0,512,8,2,2048,0.35,16,6.400000000000001e-05,0.002,0.0,cosine,5,False,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.35,""label_smoothing"":0.0,""learning_rate"":6.400000000000001e-05,""num_heads"":8,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":false,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands,portfolio_r3_lr_1.20,2,5,0.6641269841269841,0.022974154971000978,0.6539771713929018,0.6989031567683253,0.6374603174603174,67.0,512,8,2,2048,0.35,16,9.6e-05,0.002,0.0,cosine,5,False,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.35,""label_smoothing"":0.0,""learning_rate"":9.6e-05,""num_heads"":8,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":false,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands,portfolio_r3_lr_1.40,1,5,0.6696397360442304,0.021786735378175815,0.6774745853397539,0.6968610665239878,0.607742504409171,56.0,512,8,2,2048,0.35,16,0.000112,0.002,0.0,cosine,5,False,True,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.35,""label_smoothing"":0.0,""learning_rate"":0.000112,""num_heads"":8,""num_layers"":2,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":false,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyebrows,portfolio_r2_capacity_ref,1,5,0.6617264134118066,0.015451471833143467,0.6690743713215623,0.6707865168539325,0.634265873015873,117.0,512,8,1,2048,0.25,16,0.00016,0.001,0.0,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00016,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyebrows,portfolio_r4_dropout_high,4,5,0.658912074192973,0.021928961320330044,0.6591760299625468,0.6904226859283038,0.6319312169312169,91.0,512,8,1,2048,0.33,16,0.00010400000000000001,0.001,0.0,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.33,""label_smoothing"":0.0,""learning_rate"":0.00010400000000000001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyebrows,portfolio_r4_regularization_ref,3,5,0.659625468164794,0.010018260469869148,0.6551631888710541,0.6746923488496522,0.647173721340388,81.0,512,8,1,2048,0.25,16,0.00010400000000000001,0.001,0.0,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00010400000000000001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.001}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyebrows,portfolio_r4_wd_high,2,5,0.6600107009095773,0.011350633909191046,0.6551631888710541,0.6797217763509898,0.6443430335097001,87.0,512,8,1,2048,0.25,16,0.00010400000000000001,0.0025,0.0,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00010400000000000001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0025}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyebrows,portfolio_r4_wd_low,5,5,0.6588550026752273,0.009421815144160716,0.6551631888710541,0.6746923488496522,0.6449823633156967,81.0,512,8,1,2048,0.25,16,0.00010400000000000001,0.0004,0.0,cosine,5,True,False,True,0.006,True,2,20,4,True,True,False,"{""augment_noise_std"":0.006,""augment_train"":true,""balanced_sampler"":false,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00010400000000000001,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.0004}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyes,portfolio_r1_wide512,1,5,0.6516211878009631,0.02077965779807652,0.6439183163902266,0.6744248261102193,0.6104629629629629,64.0,512,8,1,2048,0.25,16,0.00011999999999999999,0.002,0.0,cosine,5,True,True,True,0.01,True,2,20,4,True,True,False,"{""augment_noise_std"":0.01,""augment_train"":true,""balanced_sampler"":true,""batch_size"":16,""compile_model"":false,""cpu_threads"":20,""d_model"":512,""dim_feedforward"":2048,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00011999999999999999,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyes,portfolio_r1_wide640,3,5,0.6400267522739432,0.018655855089444544,0.6312199036918138,0.662011771000535,0.5872883597883598,95.0,640,8,1,2560,0.25,12,0.00011999999999999999,0.002,0.0,cosine,5,True,True,True,0.01,True,2,20,4,True,True,False,"{""augment_noise_std"":0.01,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":2560,""dropout"":0.25,""label_smoothing"":0.0,""learning_rate"":0.00011999999999999999,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.002}"
adaptive_large_model_tuning,5,2026-08-17T21:20:01,pose_hands_eyes,portfolio_r4_dropout_high,2,5,0.6400820403067594,0.02668233188068428,0.6509006598894239,0.6715266630996968,0.596931216931217,84.0,640,8,1,3072,0.33,12,7.8e-05,0.002,0.0,cosine,5,True,True,True,0.01,True,2,20,4,True,True,False,"{""augment_noise_std"":0.01,""augment_train"":true,""balanced_sampler"":true,""batch_size"":12,""compile_model"":false,""cpu_threads"":20,""d_model"":640,""dim_feedforward"":3072,""dropout"":0.33,""label_smoothing"":0.0,""learning_rate"":7.8e-05,""num_heads"":8,""num_layers"":1,""num_workers"":2,""pin_memory"":true,""prefetch_factor"":4,""scheduler"":""cosine"",""standardize"":true,""use_amp"":true,""use_class_weight"":true,""warmup_epochs"":5,""weight_decay"":0.002}"
